time,oveHeaPumY_u
5047440,0.05398481866222255
5047470,0.053072770314050756
5047500,0.05214919430070402
5047530,0.05121397110902202
5047560,0.05026699253016835
5047590,0.04930816108985126
5047620,0.04833738964177451
5047650,0.04735460102283554
5047680,0.04635972772997836
5047710,0.04535271540395925
5047740,0.04433352500789424
5047770,0.04330212229862462
5047800,0.042258477813985174
5047830,0.041202568599039986
5047860,0.040134379184908475
5047890,0.03905390178859533
5047920,0.03796113615297059
5047950,0.03685608930100613
5047980,0.03573877530077275
5048010,0.034609215056686356
5048040,0.0334674361183968
5048070,0.03231347249848172
5048100,0.031147364496749413
5048130,0.02996915852896173
5048160,0.028778906961259107
5048190,0.027576667948839954
5048220,0.026362505280517933
5048250,0.02513648822798509
5048280,0.023898691399904196
5048310,0.02264919460139711
5048340,0.021388082697721
5048370,0.020115445482903383
5048400,0.01883137755287706
5048430,0.01753597818286146
5048460,0.016229351209178695
5048490,0.01491160491497629
5048520,0.01358285192031704
5048550,0.012243209075834283
5048580,0.010892797360241195
5048610,0.009531741781539248
5048640,0.008160171281565197
5048670,0.006778218643925354
5048700,0.005386020405398783
5048730,0.0039833187360740485
5048760,0.0025729182996063527
5048790,0.0011561556885484492
5048820,0.0
5048850,0.0
5048880,0.0
5048910,0.0
5048940,0.0
5048970,0.0
5049000,0.0
5049030,0.0
5049060,0.0
5049090,0.0
5049120,0.0
5049150,0.0
5049180,0.0
5049210,0.0
5049240,0.0
5049270,0.0
5049300,0.0
5049330,0.0
5049360,0.0
5049390,0.0
5049420,0.0
5049450,0.0
5049480,0.0
5049510,0.0
5049540,0.0
5049570,0.0
5049600,0.0
5049630,0.0
5049660,0.0
5049690,0.0
5049720,0.0
5049750,0.0
5049780,0.0
5049810,0.0
5049840,0.0
5049870,0.0
5049900,0.0
5049930,0.0
5049960,0.0
5049990,0.0
5050020,0.0
5050050,0.0
5050080,0.0
5050110,0.0
5050140,0.0
5050170,0.0
5050200,0.0
5050230,0.0
5050260,0.0
5050290,0.0
5050320,0.0
5050350,0.0
5050380,0.0
5050410,0.0
5050440,0.0
5050470,0.0
5050500,0.0
5050530,0.0
5050560,0.0
5050590,0.0
5050620,0.0
5050650,0.0
5050680,0.0
5050710,0.0
5050740,0.0
5050770,0.0
5050800,0.0
5050830,0.0
5050860,0.0
5050890,0.0
5050920,0.0
5050950,0.0
5050980,0.0
5051010,0.0
5051040,0.0
5051070,0.0
5051100,0.0
5051130,0.0
5051160,0.0
5051190,0.0
5051220,0.0
5051250,0.0
5051280,0.0
5051310,0.0
5051340,0.0
5051370,0.0
5051400,0.0
5051430,0.0
5051460,0.0
5051490,0.0
5051520,0.0
5051550,0.0
5051580,0.0
5051610,0.0
5051640,0.0
5051670,0.0
5051700,0.0
5051730,0.0
5051760,0.0
5051790,0.0
5051820,0.0
5051850,0.0
5051880,0.0
5051910,0.0
5051940,0.0
5051970,0.0
5052000,0.0
5052030,0.0
5052060,0.0
5052090,0.0
5052120,0.0
5052150,0.0
5052180,0.0
5052210,0.0
5052240,0.0
5052270,0.0
5052300,0.0
5052330,0.0
5052360,0.0
5052390,0.0
5052420,0.0
5052450,0.0
5052480,0.0
5052510,0.0
5052540,0.0
5052570,0.0
5052600,0.0
5052630,0.0
5052660,0.0
5052690,0.0
5052720,0.0
5052750,0.0
5052780,0.0
5052810,0.0
5052840,0.0
5052870,0.0
5052900,0.0
5052930,0.0
5052960,0.0
5052990,0.0
5053020,0.0
5053050,0.0
5053080,0.0
5053110,0.0
5053140,0.0
5053170,0.0
5053200,0.0
5053230,0.0
5053260,0.0
5053290,0.0
5053320,0.0
5053350,0.0
5053380,0.0
5053410,0.0
5053440,0.0
5053470,0.0
5053500,0.0
5053530,0.0
5053560,0.0
5053590,0.0
5053620,0.0
5053650,0.0
5053680,0.0
5053710,0.0
5053740,0.0
5053770,0.0
5053800,0.0
5053830,0.0
5053860,0.0
5053890,0.0
5053920,0.0
5053950,0.0
5053980,0.0
5054010,0.0
5054040,0.0
5054070,0.0
5054100,0.0
5054130,0.0
5054160,0.0
5054190,0.0
5054220,0.0
5054250,0.0
5054280,0.0
5054310,0.0
5054340,0.0
5054370,0.0
5054400,0.0
5054430,0.0
5054460,0.0
5054490,0.0
5054520,0.0
5054550,0.0
5054580,0.0
5054610,0.0
5054640,0.0
5054670,0.0
5054700,0.0
5054730,0.0
5054760,0.0
5054790,0.0
5054820,0.0
5054850,0.0
5054880,0.0
5054910,0.0
5054940,0.0
5054970,0.0
5055000,0.0
5055030,0.0
5055060,0.0
5055090,0.0
5055120,0.0
5055150,0.0
5055180,0.0
5055210,0.0
5055240,0.0
5055270,0.0
5055300,0.0
5055330,0.0
5055360,0.0
5055390,0.0
5055420,0.0
5055450,0.0
5055480,0.0
5055510,0.0
5055540,0.0
5055570,0.0
5055600,0.0
5055630,0.0
5055660,0.0
5055690,0.0
5055720,0.0
5055750,0.0
5055780,0.0
5055810,0.0
5055840,0.0
5055870,0.0
5055900,0.0
5055930,0.0
5055960,0.0
5055990,0.0
5056020,0.0
5056050,0.0
5056080,0.0
5056110,0.0
5056140,0.0
5056170,0.0
5056200,0.0
5056230,0.0
5056260,0.0
5056290,0.0
5056320,0.0
5056350,0.0
5056380,0.0
5056410,0.0
5056440,0.0
5056470,0.0
5056500,0.0
5056530,0.0
5056560,0.0
5056590,0.0
5056620,0.0
5056650,0.0
5056680,0.0
5056710,0.0
5056740,0.0
5056770,0.0
5056800,0.0
5056830,0.0
5056860,0.0
5056890,0.0
5056920,0.0
5056950,0.0
5056980,0.0
5057010,0.0
5057040,0.0
5057070,0.0
5057100,0.0
5057130,0.0
5057160,0.0
5057190,0.0
5057220,0.0
5057250,0.0
5057280,0.0
5057310,0.0
5057340,0.0
5057370,0.0
5057400,0.0
5057430,0.0
5057460,0.0
5057490,0.0
5057520,0.0
5057550,0.0
5057580,0.0
5057610,0.0
5057640,0.0
5057670,0.0
5057700,0.0
5057730,0.0
5057760,0.0
5057790,0.0
5057820,0.0
5057850,0.0
5057880,0.0
5057910,0.0
5057940,0.0
5057970,0.0
5058000,0.0
5058030,0.0
5058060,0.0
5058090,0.0
5058120,0.0
5058150,0.0
5058180,0.0
5058210,0.0
5058240,0.0
5058270,0.0
5058300,0.0
5058330,0.0
5058360,0.0
5058390,0.0
5058420,0.0
5058450,0.0
5058480,0.0
5058510,0.0
5058540,0.0
5058570,0.0
5058600,0.0
5058630,0.0
5058660,0.0
5058690,0.0
5058720,0.0
5058750,0.0
5058780,0.0
5058810,0.0
5058840,0.0
5058870,0.0
5058900,0.0
5058930,0.0
5058960,0.0
5058990,0.0
5059020,0.0
5059050,0.0
5059080,0.0
5059110,0.0
5059140,0.0
5059170,0.0
5059200,0.0
5059230,0.0
5059260,0.0
5059290,0.0
5059320,0.0
5059350,0.0
5059380,0.0
5059410,0.0
5059440,0.0
5059470,0.0
5059500,0.0
5059530,0.0
5059560,0.0
5059590,0.0
5059620,0.0
5059650,0.0
5059680,0.0
5059710,0.0
5059740,0.0
5059770,0.0
5059800,0.0
5059830,0.0
5059860,0.0
5059890,0.0
5059920,0.0
5059950,0.0
5059980,0.0
5060010,0.0
5060040,0.0
5060070,0.0
5060100,0.0
5060130,0.0
5060160,0.0
5060190,0.0
5060220,0.0
5060250,0.0
5060280,0.0
5060310,0.0
5060340,0.0
5060370,0.0
5060400,0.0
5060430,0.0
5060460,0.0
5060490,0.0
5060520,0.0
5060550,0.0
5060580,0.0
5060610,0.0
5060640,0.0
5060670,0.0
5060700,0.0
5060730,0.0
5060760,0.0
5060790,0.0
5060820,0.0
5060850,0.0
5060880,0.0
5060910,0.0
5060940,0.0
5060970,0.0
5061000,0.0
5061030,0.0
5061060,0.0
5061090,0.0
5061120,0.0
5061150,0.0
5061180,0.0
5061210,0.0
5061240,0.0
5061270,0.0
5061300,0.0
5061330,0.0
5061360,0.0
5061390,0.0
5061420,0.0
5061450,0.0
5061480,0.0
5061510,0.0
5061540,0.0
5061570,0.0
5061600,0.0
5061630,0.0
5061660,0.0
5061690,0.0
5061720,0.0
5061750,0.0
5061780,0.0
5061810,0.0
5061840,0.0
5061870,0.0
5061900,0.0
5061930,0.0
5061960,0.0
5061990,0.0
5062020,0.0
5062050,0.0
5062080,0.0
5062110,0.0
5062140,0.0
5062170,0.0
5062200,0.0
5062230,0.0
5062260,0.0
5062290,0.0
5062320,0.0
5062350,0.0
5062380,0.0
5062410,0.0
5062440,0.0
5062470,0.0
5062500,0.0
5062530,0.0
5062560,0.0
5062590,0.0
5062620,0.0
5062650,0.0
5062680,0.0
5062710,0.0
5062740,0.0
5062770,0.0
5062800,0.0
5062830,0.0
5062860,0.0
5062890,0.0
5062920,0.0
5062950,0.0
5062980,0.0
5063010,0.0
5063040,0.0
5063070,0.0
5063100,0.0
5063130,0.0
5063160,0.0
5063190,0.0
5063220,0.0
5063250,0.0
5063280,0.0
5063310,0.0
5063340,0.0
5063370,0.0
5063400,0.0
5063430,0.0
5063460,0.0
5063490,0.0
5063520,0.0
5063550,0.0
5063580,0.0
5063610,0.0
5063640,0.0
5063670,0.0
5063700,0.0
5063730,0.0
5063760,0.0
5063790,0.0
5063820,0.0
5063850,0.0
5063880,0.0
5063910,0.0
5063940,0.0
5063970,0.0
5064000,0.0
5064030,0.0
5064060,0.0
5064090,0.0
5064120,0.0
5064150,0.0
5064180,0.0
5064210,0.0
5064240,0.0
5064270,0.0
5064300,0.0
5064330,0.0
5064360,0.0
5064390,0.0
5064420,0.0
5064450,0.0
5064480,0.0
5064510,0.0
5064540,0.0
5064570,0.0
5064600,0.0
5064630,0.0
5064660,0.0
5064690,0.0
5064720,0.0
5064750,0.0
5064780,0.0
5064810,0.0
5064840,0.0
5064870,0.0
5064900,0.0
5064930,0.0
5064960,0.0
5064990,0.0
5065020,0.0
5065050,0.0
5065080,0.0
5065110,0.0
5065140,0.0
5065170,0.0
5065200,0.0
5065230,0.0
5065260,0.0
5065290,0.0
5065320,0.0
5065350,0.0
5065380,0.0
5065410,0.0
5065440,0.0
5065470,0.0
5065500,0.0
5065530,0.0
5065560,0.0
5065590,0.0
5065620,0.0
5065650,0.0
5065680,0.0
5065710,0.0
5065740,0.0
5065770,0.0
5065800,0.0
5065830,0.0
5065860,0.0
5065890,0.0
5065920,0.0
5065950,0.0
5065980,0.0
5066010,0.0
5066040,0.0
5066070,0.0
5066100,0.0
5066130,0.0
5066160,0.0
5066190,0.0
5066220,0.0
5066250,0.0
5066280,0.0
5066310,0.0
5066340,0.0
5066370,0.0
5066400,0.0
5066430,0.0
5066460,0.0
5066490,0.0
5066520,0.0
5066550,0.0
5066580,0.0
5066610,0.0
5066640,0.0
5066670,0.0
5066700,0.0
5066730,0.0
5066760,0.0
5066790,0.0
5066820,0.0
5066850,0.0
5066880,0.0
5066910,0.0
5066940,0.0
5066970,0.0
5067000,0.0
5067030,0.0
5067060,0.0
5067090,0.0
5067120,0.0
5067150,0.0
5067180,0.0
5067210,0.0
5067240,0.0
5067270,0.0
5067300,0.0
5067330,0.0
5067360,0.0
5067390,0.0
5067420,0.0
5067450,0.0
5067480,0.0
5067510,0.0
5067540,0.0
5067570,0.0
5067600,0.0
5067630,0.0
5067660,0.0
5067690,0.0
5067720,0.0
5067750,0.0
5067780,0.0
5067810,0.0
5067840,0.0
5067870,0.0
5067900,0.0
5067930,0.0
5067960,0.0
5067990,0.0
5068020,0.0
5068050,0.0
5068080,0.0
5068110,0.0
5068140,0.0
5068170,0.0
5068200,0.0
5068230,0.0
5068260,0.0
5068290,0.0
5068320,0.0
5068350,0.0
5068380,0.0
5068410,0.0
5068440,0.0
5068470,0.0
5068500,0.0
5068530,0.0
5068560,0.0
5068590,0.0
5068620,0.0
5068650,0.0
5068680,0.0
5068710,0.0
5068740,0.0
5068770,0.0
5068800,0.0
5068830,0.0
5068860,0.0
5068890,0.0
5068920,0.0
5068950,0.0
5068980,0.0
5069010,0.0
5069040,0.0
5069070,0.0
5069100,0.0
5069130,0.0
5069160,0.0
5069190,0.0
5069220,0.0
5069250,0.0
5069280,0.0
5069310,0.0
5069340,0.0
5069370,0.0
5069400,0.0
5069430,0.0
5069460,0.0
5069490,0.0
5069520,0.0
5069550,0.0
5069580,0.0
5069610,0.0
5069640,0.0
5069670,0.0
5069700,0.0
5069730,0.0
5069760,0.0
5069790,0.0
5069820,0.0
5069850,0.0
5069880,0.0
5069910,0.0
5069940,0.0
5069970,0.0
5070000,0.0
5070030,0.0
5070060,0.0
5070090,0.0
5070120,0.0
5070150,0.0
5070180,0.0
5070210,0.0
5070240,0.0
5070270,0.0
5070300,0.0
5070330,0.0
5070360,0.0
5070390,0.0
5070420,0.0
5070450,0.0
5070480,0.0
5070510,0.0
5070540,0.0
5070570,0.0
5070600,0.0
5070630,0.0
5070660,0.0
5070690,0.0
5070720,0.0
5070750,0.0
5070780,0.0
5070810,0.0
5070840,0.0
5070870,0.0
5070900,0.0
5070930,0.0
5070960,0.0
5070990,0.0
5071020,0.0
5071050,0.0
5071080,0.0
5071110,0.0
5071140,0.0
5071170,0.0
5071200,0.0
5071230,0.0
5071260,0.0
5071290,0.0
5071320,0.0
5071350,0.0
5071380,0.0
5071410,0.0
5071440,0.0
5071470,0.0
5071500,0.0
5071530,0.0
5071560,0.0
5071590,0.0
5071620,0.0
5071650,0.0
5071680,0.0
5071710,0.0
5071740,0.0
5071770,0.0
5071800,0.0
5071830,0.0
5071860,0.0
5071890,0.0
5071920,0.0
5071950,0.0
5071980,0.0
5072010,0.0
5072040,0.0
5072070,0.0
5072100,0.0
5072130,0.0
5072160,0.0
5072190,0.0
5072220,0.0
5072250,0.0
5072280,0.0
5072310,0.0
5072340,0.0
5072370,0.0
5072400,0.0
5072430,0.0
5072460,0.0
5072490,0.0
5072520,0.0
5072550,0.0
5072580,0.0
5072610,0.0
5072640,0.0
5072670,0.0
5072700,0.0
5072730,0.0
5072760,0.0
5072790,0.0
5072820,0.0
5072850,0.0
5072880,0.0
5072910,0.0
5072940,0.0
5072970,0.0
5073000,0.0
5073030,0.0
5073060,0.0
5073090,0.0
5073120,0.0
5073150,0.0
5073180,0.0
5073210,0.0
5073240,0.0
5073270,0.0
5073300,0.0
5073330,0.0
5073360,0.0
5073390,0.0
5073420,0.0
5073450,0.0
5073480,0.0
5073510,0.0
5073540,0.0
5073570,0.0
5073600,0.0
5073630,0.0
5073660,0.0
5073690,0.0
5073720,0.0
5073750,0.0
5073780,0.0
5073810,0.0
5073840,0.0
5073870,0.0
5073900,0.0
5073930,0.0
5073960,0.0
5073990,0.0
5074020,0.0
5074050,0.0
5074080,0.0
5074110,0.0
5074140,0.0
5074170,0.0
5074200,0.0
5074230,0.0
5074260,0.0
5074290,0.0
5074320,0.0
5074350,0.0
5074380,0.0
5074410,0.0
5074440,0.0
5074470,0.0
5074500,0.0
5074530,0.0
5074560,0.0
5074590,0.0
5074620,0.0
5074650,0.0
5074680,0.0
5074710,0.0
5074740,0.0
5074770,0.0
5074800,0.0
5074830,0.0
5074860,0.0
5074890,0.0
5074920,0.0
5074950,0.0
5074980,0.0
5075010,0.0
5075040,0.0
5075070,0.0
5075100,0.0
5075130,0.0
5075160,0.0
5075190,0.0
5075220,0.0
5075250,0.0
5075280,0.0
5075310,0.0
5075340,0.0
5075370,0.0
5075400,0.0
5075430,0.0
5075460,0.0
5075490,0.0
5075520,0.0
5075550,0.0
5075580,0.0
5075610,0.0
5075640,0.0
5075670,0.0
5075700,0.0
5075730,0.0
5075760,0.0
5075790,0.0
5075820,0.0
5075850,0.0
5075880,0.0
5075910,0.0
5075940,0.0
5075970,0.0
5076000,0.0
5076030,0.0
5076060,0.0
5076090,0.0
5076120,0.0
5076150,0.0
5076180,0.0
5076210,0.0
5076240,0.0
5076270,0.0
5076300,0.0
5076330,0.0
5076360,0.0
5076390,0.0
5076420,0.0
5076450,0.0
5076480,0.0
5076510,0.0
5076540,0.0
5076570,0.0
5076600,0.0
5076630,0.0
5076660,0.0
5076690,0.0
5076720,0.0
5076750,0.0
5076780,0.0
5076810,0.0
5076840,0.0
5076870,0.0
5076900,0.0
5076930,0.0
5076960,0.0
5076990,0.0
5077020,0.0
5077050,0.0
5077080,0.0
5077110,0.0
5077140,0.0
5077170,0.0
5077200,0.0
5077230,0.0
5077260,0.0
5077290,0.0
5077320,0.0
5077350,0.0
5077380,0.0
5077410,0.0
5077440,0.0
5077470,0.0
5077500,0.0
5077530,0.0
5077560,0.0
5077590,0.0
5077620,0.0
5077650,0.0
5077680,0.0
5077710,0.0
5077740,0.0
5077770,0.0
5077800,0.0
5077830,0.0
5077860,0.0
5077890,0.0
5077920,0.0
5077950,0.0
5077980,0.0
5078010,0.0
5078040,0.0
5078070,0.0
5078100,0.0
5078130,0.0
5078160,0.0
5078190,0.0
5078220,0.0
5078250,0.0
5078280,0.0
5078310,0.0
5078340,0.0
5078370,0.0
5078400,0.0
5078430,0.0
5078460,0.0
5078490,0.0
5078520,0.0
5078550,0.0
5078580,0.0
5078610,0.0
5078640,0.0
5078670,0.0
5078700,0.0
5078730,0.0
5078760,0.0
5078790,0.0
5078820,0.0
5078850,0.0
5078880,0.0
5078910,0.0
5078940,0.0
5078970,0.0
5079000,0.0
5079030,0.0
5079060,0.0
5079090,0.0
5079120,0.0
5079150,0.0
5079180,0.0
5079210,0.0
5079240,0.0
5079270,0.0
5079300,0.0
5079330,0.0
5079360,0.0
5079390,0.0
5079420,0.0
5079450,0.0
5079480,0.0
5079510,0.0
5079540,0.0
5079570,0.0
5079600,0.0
5079630,0.0
5079660,0.0
5079690,0.0
5079720,0.0
5079750,0.0
5079780,0.0
5079810,0.0
5079840,0.0
5079870,0.0
5079900,0.0
5079930,0.0
5079960,0.0
5079990,0.0
5080020,0.0
5080050,0.0
5080080,0.0
5080110,0.0
5080140,0.0
5080170,0.0
5080200,0.0
5080230,0.0
5080260,0.0
5080290,0.0
5080320,0.0
5080350,0.0
5080380,0.0
5080410,0.0
5080440,0.0
5080470,0.0
5080500,0.0
5080530,0.0
5080560,0.0
5080590,0.0
5080620,0.0
5080650,0.0
5080680,0.0
5080710,0.0
5080740,0.0
5080770,0.0
5080800,0.0
5080830,0.0
5080860,0.0
5080890,0.0
5080920,0.0
5080950,0.0
5080980,0.0
5081010,0.0
5081040,0.0
5081070,0.0
5081100,0.0
5081130,0.0
5081160,0.0
5081190,0.0
5081220,0.0
5081250,0.0
5081280,0.0
5081310,0.0
5081340,0.0
5081370,0.0
5081400,0.0
5081430,0.0
5081460,0.0
5081490,0.0
5081520,0.0
5081550,0.0
5081580,0.0
5081610,0.0
5081640,0.0
5081670,0.0
5081700,0.0
5081730,0.0
5081760,0.0
5081790,0.0
5081820,0.0
5081850,0.0
5081880,0.0
5081910,0.0
5081940,0.0
5081970,0.0
5082000,0.0
5082030,0.0
5082060,0.0
5082090,0.0
5082120,0.0
5082150,0.0
5082180,0.0
5082210,0.0
5082240,0.0
5082270,0.0
5082300,0.0
5082330,0.0
5082360,0.0
5082390,0.0
5082420,0.0
5082450,0.0
5082480,0.0
5082510,0.0
5082540,0.0
5082570,0.0
5082600,0.0
5082630,0.0
5082660,0.0
5082690,0.0
5082720,0.0
5082750,0.0
5082780,0.0
5082810,0.0
5082840,0.0
5082870,0.0
5082900,0.0
5082930,0.0
5082960,0.0
5082990,0.0
5083020,0.0
5083050,0.0
5083080,0.0
5083110,0.0
5083140,0.0
5083170,0.0
5083200,0.32817969052911344
5083230,0.328213606269139
5083260,0.32840724394495713
5083290,0.32873520357944996
5083320,0.3291772983531498
5083350,0.3297169822336777
5083380,0.33034055350288444
5083410,0.3310364611349577
5083440,0.3317947730882979
5083470,0.33260693439740435
5083500,0.33346541053830164
5083530,0.33436350558728434
5083560,0.33529537551759986
5083590,0.33625579317624016
5083620,0.33724002492707955
5083650,0.33824389244304987
5083680,0.3392635904691779
5083710,0.34029566366197594
5083740,0.34133698788223005
5083770,0.34238472816182963
5083800,0.34343630445657786
5083830,0.3444893755750616
5083860,0.3455418296511628
5083890,0.34659177127866797
5083920,0.34763750412371014
5083950,0.3486775121149472
5083980,0.34971044171700794
5084010,0.350735085943948
5084040,0.3517503698426571
5084070,0.35275533717845264
5084100,0.35374913828149357
5084130,0.3547310190859301
5084160,0.3557003113283973
5084190,0.35665642380198337
5084220,0.3575988345433106
5084250,0.358527083833913
5084280,0.3594407679607967
5084310,0.36033953360624255
5084340,0.361223072817448
5084370,0.36209111849820336
5084400,0.3629434403591369
5084430,0.36377984127259666
5084460,0.36460015398600626
5084490,0.36540423815466067
5084520,0.36619197766007294
5084550,0.36696327818269064
5084580,0.3677180650006913
5084610,0.3684562809905206
5084640,0.3691778848063813
5084670,0.3698828492182559
5084700,0.3705711595903894
5084730,0.37124281248150953
5084760,0.3718978143508628
5084790,0.37253618035267777
5084820,0.37315793320174045
5084850,0.3737631020911279
5084880,0.37435172163955627
5084910,0.3749238308408597
5084940,0.3754794719761963
5084970,0.3760186894333341
5085000,0.3765415283398192
5085030,0.37704803333920583
5085060,0.37753824661968344
5085090,0.37801220369743094
5085120,0.378469925452184
5085150,0.37891139607038826
5085180,0.3793365671500027
5085210,0.3797455845755524
5085240,0.3801387292396406
5085270,0.38051628205431015
5085300,0.3808784669556206
5085330,0.38122546533541546
5085360,0.38155744476413184
5085390,0.3818745720968984
5085420,0.3821770128480014
5085450,0.38246492758100314
5085480,0.38273847076594514
5085510,0.382997791773679
5085540,0.38324303614114347
5085570,0.3834743462192925
5085600,0.38369186132843464
5085630,0.3838957177944712
5085660,0.3840860490427862
5085690,0.384262985737401
5085720,0.3844266559067561
5085750,0.3845771850310753
5085780,0.3847146960986064
5085810,0.3848393096459964
5085840,0.3849511437906378
5085870,0.3850503142554674
5085900,0.3851369343863898
5085930,0.38521111516195905
5085960,0.38527296519699233
5085990,0.3853225907413835
5086020,0.38536009567560164
5086050,0.3853855815029324
5086080,0.38539914734019315
5086110,0.38540088990647176
5086140,0.3853909035123428
5086170,0.3853692800483656
5086200,0.38533610897508297
5086230,0.3852914773142532
5086260,0.38523546964271993
5086290,0.3851681680889652
5086320,0.3850896523335166
5086350,0.3849999996133599
5086380,0.38489928473132856
5086410,0.38478758007021535
5086440,0.3846649556127853
5086470,0.3845314789668919
5086500,0.3843872153962947
5086530,0.3842322278557332
5086560,0.3840665770298592
5086590,0.38389032137378826
5086620,0.3837035171516187
5086650,0.3835062184687093
5086680,0.38329847728993355
5086710,0.3830803434317297
5086740,0.38285186451073006
5086770,0.3826130858187076
5086800,0.38236405007644697
5086830,0.38210350695486306
5086860,0.38183380136400946
5086890,0.38155413983373254
5086920,0.38126434662897496
5086950,0.38096438009223077
5086980,0.3806541521741041
5087010,0.3803337260023814
5087040,0.380003283679736
5087070,0.3796629944610987
5087100,0.3793130027850409
5087130,0.3789534317204462
5087160,0.3785843863659791
5087190,0.37820595385706834
5087220,0.377818195131513
5087250,0.37742112218969687
5087280,0.37701491818608396
5087310,0.37659979060395943
5087340,0.37617592640548675
5087370,0.3757434907328013
5087400,0.3753026313830176
5087430,0.3748534828995681
5087460,0.3743961695803009
5087490,0.3739308076225342
5087520,0.3734575066775376
5087550,0.372976371012124
5087580,0.3724875004020799
5087610,0.37199099083676473
5087640,0.3714869350856631
5087670,0.37097542315911136
5087700,0.3704565426871126
5087730,0.3699303792302335
5087760,0.36939701653574725
5087790,0.36885653674595065
5087820,0.36830902056595266
5087850,0.36775454739381974
5087880,0.3671931954172717
5087910,0.3666250416773463
5087940,0.3660501620989068
5087970,0.3654686314864634
5088000,0.3648805234801206
5088030,0.364285910463843
5088060,0.36368486341218925
5088090,0.363077451651907
5088120,0.36246374249725627
5088150,0.3618438006827119
5088180,0.36121768744007526
5088210,0.3605854588715347
5088240,0.35994716265445614
5088270,0.3593028292274298
5088300,0.3586524364001518
5088330,0.35799612229550365
5088360,0.3573340726535668
5088390,0.35666645765481025
5088420,0.3559934277743368
5088450,0.35531511773946106
5088480,0.3546316504635827
5088510,0.3539431398903401
5088540,0.35324969292991737
5088570,0.3525514107778761
5088600,0.3518483898216289
5088630,0.3511407222596343
5088660,0.35042849649979096
5088690,0.3497117973933357
5088720,0.3489907061310102
5088750,0.3482653000061121
5088780,0.34753565156976335
5088810,0.34680182658075315
5088840,0.3460638776591122
5088870,0.34532183163040925
5088900,0.34457582026957456
5088930,0.34382598898691397
5088960,0.34307247153680714
5088990,0.34231538948566304
5089020,0.3415548548768363
5089050,0.340790972597733
5089080,0.3400238420763739
5089110,0.33925355846008237
5089140,0.3384802134504256
5089170,0.3377038959142338
5089200,0.33692469234691497
5089230,0.33614268723362056
5089260,0.3353579633383361
5089290,0.3345706019387889
5089320,0.3337806830208324
5089350,0.3329882854410627
5089380,0.33219348706328516
5089410,0.3313963648752893
5089440,0.3305969950880394
5089470,0.3297954532210082
5089500,0.32899181417561285
5089530,0.3281861522990674
5089560,0.3273785414393289
5089590,0.3265690549928484
5089620,0.32575776594670264
5089650,0.32494474691477754
5089680,0.324130070169518
5089710,0.32331380766991086
5089740,0.32249603108558345
5089770,0.32167681181826613
5089800,0.32085622102037087
5089830,0.3200343296114932
5089860,0.31921120829235183
5089890,0.31838692755759246
5089920,0.3175615577066279
5089950,0.31673516885309155
5089980,0.31590783093316893
5090010,0.3150796137126005
5090040,0.3142505867931351
5090070,0.31342081961737256
5090100,0.3125903814736308
5090130,0.3117593414995021
5090160,0.3109277686848144
5090190,0.3100957318743689
5090220,0.30926329976946265
5090250,0.30843054092979794
5090280,0.30759752377386623
5090310,0.3067643165797825
5090340,0.3059309874851701
5090370,0.3050976044869828
5090400,0.30426423544051023
5090430,0.30343094794224357
5090460,0.30259781943966907
5090490,0.3017649511655351
5090520,0.30093241729907677
5090550,0.3001002937963591
5090580,0.2992686577998601
5090610,0.2984375859737675
5090640,0.2976071539614909
5090670,0.2967774362205195
5090700,0.2959485059831623
5090730,0.29512043525817455
5090760,0.29429329484694244
5090790,0.29346715436249715
5090820,0.2926420822499671
5090850,0.29181814580669935
5090880,0.2909954112020016
5090910,0.2901739434962732
5090940,0.2893538066594214
5090970,0.2885350635894728
5091000,0.28771777612997473
5091030,0.28690200508730956
5091060,0.2860878102477492
5091090,0.2852752503935652
5091120,0.2844643833196253
5091150,0.28365526584859957
5091180,0.28284795384651196
5091210,0.2820425022377513
5091240,0.2812389650194703
5091270,0.2804373952761211
5091300,0.27963784519303575
5091330,0.2788403660701744
5091360,0.27804500833532364
5091390,0.2772518215568126
5091420,0.2764608544563919
5091450,0.2756721549211835
5091480,0.27488577001565584
5091510,0.2741017459934158
5091540,0.2733201283083418
5091570,0.2725409616257697
5091600,0.27176428983315376
5091630,0.27099015605050547
5091660,0.2702186026408153
5091690,0.2694496712197738
5091720,0.2686834026655407
5091750,0.2679198371283229
5091780,0.26715901403931647
5091810,0.26640097212000063
5091840,0.2656457493905891
5091870,0.2648933831786947
5091900,0.2641439101277299
5091930,0.26339736620476795
5091960,0.26265378670861483
5091990,0.2619132062774435
5092020,0.26117565889626154
5092050,0.2604411779042112
5092080,0.25970979600177097
5092110,0.2589815452575482
5092140,0.25825645711514195
5092170,0.2575345623996302
5092200,0.2568158913241247
5092230,0.25610047349584736
5092260,0.2553883379223065
5092290,0.25467951300830727
5092320,0.2539740265865407
5092350,0.2532719059025681
5092380,0.2525731776234328
5092410,0.25187786784384686
5092440,0.2511860020918609
5092470,0.2504976053340165
5092500,0.24981270198038902
5092530,0.24913131588917997
5092560,0.24845347037167484
5092590,0.24777918819654465
5092620,0.24710849159427378
5092650,0.24644140226164635
5092680,0.2457779413656751
5092710,0.24511812954796358
5092740,0.244461986928442
5092770,0.243809533109398
5092800,0.24316078717922215
5092830,0.24251576771617459
5092860,0.24187449279189924
5092890,0.24123697997516289
5092920,0.24060324633503496
